[32m[21:32:46.553] [main/INFO] [Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.neoForgeVersion, 21.1.54, --fml.fmlVersion, 4.0.24, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, $] 
[m[32m[21:32:46.558] [main/INFO] [Launcher/MODLAUNCHER]: JVM identified as Ubuntu OpenJDK 64-Bit Server VM 21.0.4+7-Ubuntu-1ubuntu220.04 
[m[32m[21:32:46.561] [main/INFO] [Launcher/MODLAUNCHER]: ModLauncher 11.0.4+main.d2e20e43 starting: java version 21.0.4 by Ubuntu; OS Linux arch amd64 version 5.15.0-1067-gcp 
[m[32m[21:32:48.988] [main/INFO] [loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver 
[m[32m[21:32:49.128] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/home/alisson_santos_rod/server/ServerMine/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%2375!/ Service=ModLauncher Env=SERVER 
[m[32m[21:32:49.452] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "server-1.21.1-20240808.144430-srg.jar" [locator: production server provider +net.neoforged:neoforge:21.1.54:server] 
[m[32m[21:32:49.483] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "neoforge-21.1.54-universal.jar" [locator: PathBasedLocator[name=neoforge, paths=[libraries/net/neoforged/neoforge/21.1.54/neoforge-21.1.54-universal.jar]], reader: mod manifest] 
[m[32m[21:32:49.553] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "[1.21.1] SecurityCraft v1.9.10-beta9.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/infusion/apatite, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/hafnium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:miner/ores/charged_runium_ore, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/sawing/boat/mahogany, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:liquefaction/alchemical_sulfur_illwood_from_logs_illwood, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:liquefaction/alchemical_sulfur_crimson_iron_from_ores_crimson_iron, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/gems/honeycomb_tourmaline, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagradditions:tconstruct/casting/tertium/ingot_sand_cast, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:essence/botania/black_mystical_flower, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe pneumaticcraft:block_heat_properties/decorative_blocks/brazier, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_livingwood_from_alchemical_niter_logs_abundant, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_breeding/chemlib/gadolinium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/sawing/door/hellbark, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:incubation/logs_magic_from_alchemical_sulfur_magic, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/infusion/hop_graphite, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:draconicevolution/draconium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagradditions:tconstruct/casting/soulium/ingot_sand_cast, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_bluebright_from_alchemical_sulfurs_logs_abundant, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe gcteu:alloy_smelter/tantalite_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:crushing/graphite_dust_from_raw_block, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/gems/honeycomb_moonstone, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/gems/benitoite_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:liquefaction/alchemical_sulfur_lunar_from_logs_lunar, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/forbidden_arcanus/honeycomb_rune, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagradditions:tconstruct/tools/materials/prudentium/nugget, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/pigment_extracting/large_white, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/tconstruct/manyullyn_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/ghast, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:ie_cloche/cloche_strawberry, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/thallium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe advanced_ae:quantumstorage128, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe ae2:matter_cannon/nuggets/strontium, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/elementalcraft/fire_crystal_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/wither_skeleton, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagradditions:tconstruct/tools/materials/soulium/nugget, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagradditions:tconstruct/casting/imperium/block, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:item_conversion/ad_astra/cheese_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/sawing/trapdoor/jacaranda, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe ae2:matter_cannon/nuggets/potassium, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:pamhc2/milk_pams, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:te_insolator/insolator_raspberry, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/strontium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/thermal_extra/honeycomb_twinite, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:incubation/logs_canopy_tree_from_alchemical_sulfur_canopy_tree, conditions not met
[21:37:37] [main/WARN] [KubeJS Server/]: Skipping recipe immersiveengineering:atmstarshard/atm_star_shard, unknown type: immersiveengineering:crusher
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe pneumaticcraft:block_heat_properties/create/blaze_burner_seething, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe toolbelt:belt_upgrade_2_via_sewing, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:liquefaction/alchemical_sulfur_hellbark_from_logs_hellbark, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_skyroot_from_alchemical_sulfurs_logs_abundant, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/reprocessor/amethyst_bronze, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_ostrum_from_alchemical_niter_metals_rare, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_conversion/gtceu/realgar_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe allthemodium:melting/salvage/vibranium/vibranium_from_hoe, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/create_enchantment_industry/hyper_experience_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:feywild/feywild_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/biofuel/orange_maple_sapling, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/biofuel/watergrass, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/ad_astra/cheese_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:tconstruct/soulsteel_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/gtceu/honeycomb_neutronium, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/sandstone_to_sand/orange, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:miner/ores/opal_ore, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe pneumaticcraft:block_heat_properties/natura/nether_heat_sand, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagradditions:tconstruct/melting/soulium/block, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:crushing/invar_dust_from_raw_block, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:incubation/logs_echo_from_alchemical_sulfur_echo, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:crushing/pewter_dust, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_conversion/gems/apatite_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:te_insolator/insolator_vanilla, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/l2hostility/honeycomb_miracle, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:block_conversion/botania/water_to_snow_block, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/tconstruct/honeycomb_slimesteel, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:ie_cloche/cloche_squash, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe ae2:matter_cannon/nuggets/meat, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/biofuel/dune_grass, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/bloodmagic/hematophagous_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe industrialforegoing:laser_drill_ore/ores/arcane, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe hostilenetworks:living_matter/twilight/torchberries, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/biofuel/red_maple_leaves, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe alltheores:tools_materials/lead/lead_from_nugget, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe farmersdelight:integration/silentgear/cutting/netherwood, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_breeding/chemlib/holmium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:liquefaction/alchemical_sulfur_glacian_from_logs_glacian, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/selenium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:alchemistry/combiner/arsenic_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/oganesson_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/gems/honeycomb_garnet, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/hop_graphite, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:hives/advanced_biomesoplenty_redwood_beehive_clear, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/tennessine_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/invar, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:ie_cloche/cloche_leek, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:incubation/ingots_ostrum_from_alchemical_sulfur_ostrum, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe industrialforegoing:laser_drill_ore/raw_materials/pyrite, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:item_conversion/fluxnetworks/flux_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_trumpet_from_alchemical_sulfurs_logs_abundant, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe ae2:matter_cannon/nuggets/beef, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe ae2:matter_cannon/nuggets/meatraw, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_menril_from_alchemical_niter_logs_abundant, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/gtceu/oilsands_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:fermentation/alchemical_niter_other_minerals_precious_using_seeds, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_glimmering_livingwood_from_alchemical_sulfurs_logs_abundant, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe allthemodium:melting/salvage/unobtainium/unobtainium_from_axe, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/gems/honeycomb_euclase, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/osmium, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagradditions:tconstruct/tools/materials/imperium/block, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/gtceu/palladium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe create:crushing/sculk_stone_coal_ore, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:miner/ores/magnesium_ore, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/tconstruct/amethyst_bronze_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:essence/botania/yellow_mystical_flower, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:te_insolator/insolator_bellpepper, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/naturesaura/honeycomb_infused_iron, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe allthemodium:melting/vibranium_from_block, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:ie_cloche/cloche_turnip, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/ruthenium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/tconstruct/honeycomb_sky_slimy, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/dye/yellow, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:te_insolator/insolator_peanut, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe farmersdelight:integration/create/filling/chocolate_pie, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_rubberwood_from_alchemical_niter_logs_abundant, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:te_insolator/insolator_elderberry, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/reprocessor/hepatizon, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/gems/malachite_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bottler/miners_tea, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagradditions:tconstruct/melting/soulium/nugget, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagradditions:tconstruct/casting/prudentium/nugget_gold_cast, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/ytterbium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe gcteu:electrolyzer/tungstate_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/gems/topaz_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/honeycomb_ender, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:alchemistry/combiner/americium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe xycraft_machines:shaped/charger, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:astralsorcery/starmetal_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/dusts/honeycomb_silver, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:hives/advanced_biomesoplenty_fir_beehive_clear, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/zirconium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/byg/pendorite_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe alltheores:tools_materials/uranium/uranium_from_ingot, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe ae2:matter_cannon/nuggets/chicken, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/gems/kyanite_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe farmersdelight:integration/immersiveengineering/squeezer/cabbage_seeds, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/gems/sunstone_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/gems/honeycomb_jasper, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_azalea_from_alchemical_niter_logs_abundant, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_azure_silver_from_alchemical_sulfurs_metals_rare, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/botania/honeycomb_terrasteel, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_glimmering_dreamwood_from_alchemical_niter_logs_abundant, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:elementalcraft/fireite_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/gems/honeycomb_cinnabar_dust, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_cinnabar_from_alchemical_sulfurs_metals_common, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe allthemodium:melting/allthemodium_from_nugget, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/infusion/rose_gold, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/biofuel/glowing_moss_carpet, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_breeding/chemlib/silicium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/sawing/pressure_plate/hellbark, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:ie_cloche/cloche_tomato, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/elementalcraft/swift_alloy_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:essence/botania/light_blue_mystical_flower, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/gtceu/tricalcium_phosphate_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/biofuel/violet, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/naturesaura/infused_iron_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/chicken, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_conversion/gems/moldavite_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:ie_cloche/cloche_rutabaga, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe create:crushing/sculk_stone_emerald_ore, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/biofuel/lumaloop_plant, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/sheep, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:fermentation/alchemical_niter_other_minerals_precious_using_logs, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_breeding/chemlib/cerium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe minecraft:base_hat_to_allthemodium_hat_smithing, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/sawing/door/umbran, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:alchemistry/combiner/roentgenium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/infusion/aquamarine, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/germanium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:hives/advanced_biomesoplenty_jacaranda_beehive, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/elementalcraft/honeycomb_drenched_iron, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/gold, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/reprocessor/knightmetal, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/sulfur, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe allthemodium:melting/vibranium_from_ore, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:ie_cloche/cloche_grape, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagradditions:tconstruct/tools/casting/soulium, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe create:cutting/stripped_echo_log, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:expansion_boxes/expansion_box_biomesoplenty_palm, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:liquefaction/alchemical_sulfur_starlit_from_logs_starlit, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/sawing/trapdoor/magic, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_produce/chemlib/thulium_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:liquefaction/alchemical_sulfur_calorite_from_ingots_calorite, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:centrifuge/gems/honeycomb_onyx, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:thermal/shaped/blaze_bee_to_basaltz_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe allthemodium:casting/vibranium_block, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagradditions:tconstruct/casting/tertium/nugget_gold_cast, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mekanism:compat/biomesoplenty/dye/white, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe croptopia:ie_cloche/cloche_broccoli, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/apatite, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_juniper_from_alchemical_sulfurs_crops_abundant, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:miner/ores/iolite_ore, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:incubation/logs_cinnamon_from_alchemical_sulfur_cinnamon, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:liquefaction/alchemical_sulfur_flax_from_crops_flax, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe theurgy:reformation/alchemical_sulfur_lunar_from_alchemical_sulfurs_logs_abundant, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe productivebees:bee_conversion/gems/heliodor_bee, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe mysticalagriculture:seed/crafting/breeze, conditions not met
[21:37:37] [main/INFO] [KubeJS Server/]: Skipping recipe occultism:miner/ores/tanzanite_ore, conditions not met
